ids,date,user,replyCount,retweetCount,likeCount,lang,text,country,sentiment
1512454596899319826,2022-04-08 15:37:30+00:00,VladPeaceFree,0,0,0,en,"Our homes are being wiped off the face of the earth.  Now the Easter holidays will begin all over Europe, while blood will be shed in Ukraine.  We are grateful for any support, but only armed support will help stop this darkness, this russia. 2/2",Ukraine,0
1512454595766804491,2022-04-08 15:37:30+00:00,honglilai,0,0,0,en,@DontBlo67638815 @FredJon63684071 @DanielDumbrill What does China have to do with this? You're talking as if they are the ones who invaded Ukraine.,Ukraine,1
1512454595288596482,2022-04-08 15:37:30+00:00,angldnnclr,0,0,0,und,https://t.co/1LBEYM5pLD,Ukraine,1
1512454594483441674,2022-04-08 15:37:30+00:00,PierreRoumani,1,1,1,de,"NATO: Der Westen ist jetzt bereit, schwere Waffen an die Ukraine zu liefern https://t.co/JZoWvVCnHr",Ukraine,0
1512454593258606598,2022-04-08 15:37:29+00:00,JohnKim19959974,0,0,2,en,"@ukraine_world @luluincanada FOX clearly ""shared"" their spokesperson credentialing model with the Russian Foreign Ministry - blond, display the cleavage, tell lies - it's not unexpected then that they'd demand ""sharing"" in other realms",Ukraine,1
1512454592851857410,2022-04-08 15:37:29+00:00,DanielS18352008,0,0,0,en,@vonderleyen @JosepBorrellF Putin and his accomplices must end up in The Hague. The EU must impose full sanctions on Russia so that it has nothing to finance the war in Ukraine.,Ukraine,0
1512454590746275844,2022-04-08 15:37:29+00:00,west46491059,0,0,0,en,@YewLunTian Let's always remember China is complicit in the Russian invasion of Ukraine.,Ukraine,1
1512454589727100930,2022-04-08 15:37:28+00:00,_Zorro_1,0,0,2,de,"Wenn es nach den Putin Fan Boys geht, blieb Putin gar nichts übrig als einen Angriffskrieg zu beginnen und die Ukraine zerbombt ihre Städte und tötet ihre Zivilisten selbst.",Ukraine,1
1512454587709464580,2022-04-08 15:37:28+00:00,raeeskashmir_,0,0,0,en,"western scholars studying genocide have already declared that russian atrocities in ukraine amount to ‘genocide’. It doesn't bother them &amp; their countries, allied with india, that 220 million indian muslims face threats of ethnic cleansing and rape on daily basis now.",Ukraine,0
1512454586958819338,2022-04-08 15:37:28+00:00,th_vr1,0,0,0,en,@visegrad24 Please add Serbia which the whole time is supporting Putin and Russias war against Ukraine,Ukraine,0
1512454586874974210,2022-04-08 15:37:28+00:00,auburnlad,0,0,0,en,@13WHAM Send it to Ukraine,Ukraine,1
1512454586749005827,2022-04-08 15:37:28+00:00,All_is_Ukraine,0,0,0,de,Tehran is Ukraine.,Ukraine,0
1512454586216304646,2022-04-08 15:37:28+00:00,KonasimaS,0,0,0,en,"Crude oil finish
Observe areas occupied by Russia on Ukraine.  You will gets idea, why 95% fuel is hydrogen cell fuel ahead.  Even China recently visited srilanka for hydrogen fuel cell areas in the name of business visit

As news is out now.  Crude oil can touch new lows of 3000 https://t.co/5tJPmyfikf",Ukraine,0
1512454584953942016,2022-04-08 15:37:27+00:00,Johannes3005,1,0,0,en,@jhouse678 @ClimateAudit @BeckyDouglas957 @ak_mack Russia is not the agressor. https://t.co/zKCWN05TjW they are cleaning up what those Ukraine were doing. And nothing good i ensure you.,Ukraine,0
1512454583599177729,2022-04-08 15:37:27+00:00,VolkerLauterba1,0,0,0,de,"@n_roettgen Ihre billige Oppositionspolemik nervt langsam. Als wenn Ihre Frau Merkel, die Putin-Versteherin, heute verantworten würde, schweres Gerät in die Ukraine zu liefern. Sie sind einfach nur noch unglaubwürdig. Genau wie bei der Impfpflicht. Alles nur pure Parteitaktik",Ukraine,1
1512454581229428744,2022-04-08 15:37:26+00:00,BlueRocks20,0,0,0,en,"Russian invasion of Ukraine fuels record food prices
 https://t.co/rXR7Q4U5pR",Ukraine,1
1512454578960310280,2022-04-08 15:37:26+00:00,DailyCoffee533,0,0,0,en,@Epiphanius14 @zerohedge They’ll drag it out forever and we’ll keep sending money to Ukraine. No more. They need to reach an agreement or cut Ukraine off.,Ukraine,0
1512454578872238081,2022-04-08 15:37:26+00:00,KhouPau,0,0,0,fr,"L'Ukraine veut l'escalade et la 3ème guerre mondiale et malheureusement l'USA va ds ce sens !! Mnt la propagande et les fake news sont au max , tout va ds ce sens là https://t.co/GMrWuJ45iY",Ukraine,0
1512454578586980354,2022-04-08 15:37:26+00:00,vshymanskyy,0,0,0,und,"For those from Ukraine, I opened special local bank accounts:
Моно: 4441 1144 5743 5459
Приват: 5168 7520 1450 8561

Дякую за підтримку 😌",Ukraine,0
1512454578100396033,2022-04-08 15:37:26+00:00,ahumansong,0,0,0,de,"Wir sehen wie voll es dort ist, Kommentator @welt Frau von der Leyen in Ukraine. #Butscha https://t.co/TU9RRyw4I2",Ukraine,1
1512454576926035976,2022-04-08 15:37:25+00:00,Rightorleftbeh1,0,0,0,en,"@talkRADIO Ukraine's armed forces, the peoples opinions, if this is true....well....💥💥💥
https://t.co/iEnJiZWgO4",Ukraine,1
1512454575709880325,2022-04-08 15:37:25+00:00,brendaebr58,0,0,0,en,"Biden Is Sponsoring a 'False Flag Operation' in Ukraine, Alleges OAN https://t.co/RRBqR6PWrn",Ukraine,1
1512454575546118151,2022-04-08 15:37:25+00:00,Verrati96,0,0,0,fr,A cause de la guerre en Ukraine mdddrr elle est bien bonne celle-là https://t.co/3v5isCJ6di,Ukraine,1
1512454572996018189,2022-04-08 15:37:24+00:00,malegruen,0,0,0,de,"Agrargiganten nutzen den Krieg in der Ukraine, um ein Gesetz zum Schutz der Natur zu verhindern. Sie wollen Land auf Kosten von Wäldern, Feuchtgebieten und Familienbetrieben zu erobern. Schützen sie die Natur, nicht die Profite! #naturenotprofits https://t.co/Pu5H7rgRlw",Ukraine,1
1512454571976712193,2022-04-08 15:37:24+00:00,MenorRondon,1,0,1,en,"A Russian missile attack on a train station in the eastern Ukrainian city of Kramatorsk killed 50 and injured nearly 100 people trying to flee the eastern Donbas region
https://t.co/saZnbHNXpL 📰🗞️🔥
#RussiaUkraineWar 
#Ukraine 
#UkraineWar 
#RussianWarCrimesInUkraine 
#Russians",Ukraine,0
1512454571855159297,2022-04-08 15:37:24+00:00,katibug817,0,0,2,en,"@Gspirithorse @ErinLoftus015 @ericasmombubbe3 @VeryAsianEric @Eathbound420 @enespacio @katibug957 @bab_102 @ResistersUniteX @H24Pattie @relaxed2rp @charleyb2355 @DemDave2 @99_pks @NiSi_Rao @LindaKWS1 @woodenpearls @yada41852152 @MWCMEC1 Thank you Gia for including me in your praying for Ukraine post. I wish I could afford to do more. Have a very Happy Friday! 💕💕
#ChefJoseAndres #ChefsForUkraine🇺🇦 #worldcentralkitchen https://t.co/xCfqtC4T5f",Ukraine,1
1512454570630422540,2022-04-08 15:37:24+00:00,MuseSeeking,1,0,0,en,@Aliienman @CV21226888 @MyDogSpIotchy @atensnut Obama green-lighted Russia taking Crimea in 2014. Democrats could not care less for Ukraine,Ukraine,0
1512454570433290248,2022-04-08 15:37:24+00:00,ShegorTheReador,1,0,0,en,"@David19531501 @LeftBehindPoet @TWVASl @IainTrollsBots @cathyby @Begentle50 @Gazza41 @just2sayin @PaddyM91467224 @The_Leaver @Davidmetroland @Obohobofromnobo @wanderer_bolton @TheGhos72578902 @bazcarter15 @condimentset @boomer_ish @BeowulfSchaefer @EuOutta @UndercoverDane @MartinWesson3 @afewpoints @GeoffBarton9 @BorderSolutionz @MusclesBri @resiguru @Chris_not_a_bot @viv_cooper @Roblev0 @stilllearning90 @of_flocks @wobski421 @khalchewska @Claesson_Kate @JonHlluk @Christinauk53 @AndrewKnight226 @ChrisEv06631592 @cybremike1 @ShaneJa16905901 @CharlieCarlsbad @AndrewGarside3 @Peter14306722 @HWick_Chris @susan04071 @Maggie29047241 @Jimbo12449841 @MuscogeeAL @GeoffreyKeey talking about sudden Ukraine refgees budget

Not dingy people .

Where is money come from for ,

Military support for Ukraine (unlimited wepons &amp;arms &amp;monies )

Financil support for Ukraine refgees ?

Did UK increase budget 100x one year before invasion ??",Ukraine,0
1512454569279868936,2022-04-08 15:37:24+00:00,realSamHandwich,0,1,2,en,"Yay new donations from the west incoming 😂

#RussiaUkraineConflict
#Russia #Ukraine #News #istandwithrussia https://t.co/PlLuFelm0Z",Ukraine,1
1512454568524795910,2022-04-08 15:37:23+00:00,GlenSteen,0,0,0,en,"RIP, Pierre Zakrzewski, Oleksandra Kuvshynova and Brent Renaud! 
Support #Ukraine with whatever you can. #Putin wants to wipe Ukrainians off the face of the Earth.
3 journalists, including Fox News cameraperson, killed in Ukraine
https://t.co/pbQCZwq5wz",Ukraine,0
1512454566813470720,2022-04-08 15:37:23+00:00,DaveBenhamVash,0,0,0,en,"Ukrainian village of Novyi Bykiv, the Russians set up their base in the local school. Messages left behind are revealing.  @cnn #Ukraine https://t.co/kJTPnQJ4lk",Ukraine,0
1512454566696173568,2022-04-08 15:37:23+00:00,GloriousInanity,2,1,1,en,"@Romemagnet @fjriwlpq By invading Ukraine, Putin brings his own imperial fantasy geographically closer to NATO. Your point is meaningless unless you also believe countries have no right to band together for mutual defence.",Ukraine,1
1512454564569563150,2022-04-08 15:37:22+00:00,Frederi17903512,1,0,1,en,"Janet. Your fake news was an accident I am sure but it was the German President Schultz that I watched. Otherwise I fully agree with you. Statements were not intended to be about politicians wife’s, covid, cakes or anything other than Ukraine 🇺🇦 https://t.co/BOFbkMncV8",Ukraine,1
1512454563764260876,2022-04-08 15:37:22+00:00,RichesTheo,0,0,0,en,Thread on Russian propaganda against Ukraine. https://t.co/XVdQUb6bUj,Ukraine,0
1512454562308931584,2022-04-08 15:37:22+00:00,SafeHomeDiy,0,0,0,en,"Ukraine says it&amp;#8217;s holding the bodies of *7,000* Russian soldiers

https://t.co/Gwvu1PFMZr",Ukraine,1
1512454558592741380,2022-04-08 15:37:21+00:00,dasrad,1,0,0,en,Ukraine official negotiating with Russia said the peace talks turned darker after evidence of emerged of a massacre in Bucha https://t.co/yZQU6sBObl,Ukraine,1
1512454556806008845,2022-04-08 15:37:21+00:00,Suspended_Acct,0,0,0,en,LIVE From #Ukraine: #Russia AND the US Miscalculated In This War https://t.co/4s8ey9q4f6 via @realGonzaloLira,Ukraine,1
1512454555908427778,2022-04-08 15:37:20+00:00,VippusaO,0,0,0,en,"7 Ukrainian children who fled the war in their home country received a warm reception at a school in Naples, Italy.

Several of the kids had to leave their pets behind when they fled #Ukraine, so their new classmates gave them goldfish as a welcome. https://t.co/it0WLjiZRb 04",Ukraine,0
1512454555614732296,2022-04-08 15:37:20+00:00,MaudetheArtist,0,0,0,en,"""The EU special summit will take place on May 30-31, Ukraine atg on the agenda"" https://t.co/qKTeRXZTc8",Ukraine,1
1512454555333656579,2022-04-08 15:37:20+00:00,ViniEm10,1,0,1,en,"#Kramatorsk
#Ukraine

We can tweet all day but the priority on saving civilian lives must be emphasised.

More sanctions are needed but we must ensure that Russian products are boycotted in all countries.",Ukraine,0
1512454555128246281,2022-04-08 15:37:20+00:00,Dkneece,0,0,0,en,When do we start sanctions against the countries that voted NO against suspending Russia from UN Human Rights.  Abstain = No for those cowardly countries out there!! They are basically supporting an unjust war and war crimes #Ukraine,Ukraine,0
1512454554327166976,2022-04-08 15:37:20+00:00,famdelmundo,0,0,1,es,"#Ukraine #Ucrania Chipre 🇨🇾 está abierto a solicitud de 🇺🇸para transferir sus armas de fabricación soviética a 🇺🇦. FAS 🇨🇾 tienen SAM Thor y Buk, carros T-80U y BMP-3. 🇺🇸 podria cubrir este armamento con otro para 🇨🇾.
@trubia_t @DCarrionF @AveCirculo @Elcaminodelosh1 https://t.co/ZBFrGECzmh",Ukraine,1
1512454553542660099,2022-04-08 15:37:20+00:00,RedCanoe63,0,0,0,en,@FuhrMP hey Stephen. I'm not sure how much sway you have in the party but is there any plan to stimulate Canada agriculture to fill the world food gap created by the Ukraine war?,Ukraine,0
1512454552850731012,2022-04-08 15:37:20+00:00,jules_ukr,0,0,0,en,"@AntDisgruntled @olliecarroll @nexta_tv Right before the start of the war there was belarusian-russian joint military training. Belarus let russian army use its territory for the attack on Ukraine. Rockets are being shot from belarusian territory into Ukrainian cities. But no, russia could not use ""Точка-У"". Hmm…",Ukraine,0
1512454552456421378,2022-04-08 15:37:20+00:00,CGTNOfficial,3,2,9,en,#UPDATE EU leaders arrived in Ukraine and will meet with Volodymyr Zelenskyy to discuss issues including Ukraine's application to join the European Union.,Ukraine,1
1512454552217436165,2022-04-08 15:37:19+00:00,pinhchen,0,0,1,en,"Missile strike on #Kramatorsk train station, a main evacuation point from south eastern #Ukraine, kills at least 50, many more injured.

#UkraineUnderAttack
by #MadVlad #Putin

https://t.co/7awk9W3atB",Ukraine,0
1512454548421586949,2022-04-08 15:37:19+00:00,Aleksan07073061,0,0,0,en,"@CNEWS It is already known that Point U was launched from the position of the 19th missile Brigade of the Armed Forces of Ukraine...Creatures..They don't even spare their own for the sake of provocation..This is fascism .. Real, unvarnished fascism.. Kramatorsk ..Condolences!!",Ukraine,0
1512454548283084812,2022-04-08 15:37:19+00:00,SmithEveland,0,0,0,en,"39 killed in Ukraine train station missile strike as civilians flee Russ... https://t.co/69Bw7eIyPw via @YouTube
Russia was kicked off the Human Right Committee, then Russia retaliated by hitting Kievs train station.On the side of the Cruise Missile words read “For the Children”.",Ukraine,0
1512454547637256192,2022-04-08 15:37:18+00:00,Ti7Themis,2,0,1,fr,@LambdaUsager @BidolMichelle @libe Non ils ne sont pas rarissimes ! Vous ne voulez pas avouer car vous soutenez Poutine ! Je ne mets rien de copié collé se sont mes propres mots et propres recherches. L'Ukraine sont une minorité sur 47 millions dont 73% pour le président juif.,Ukraine,0
1512454547393941514,2022-04-08 15:37:18+00:00,KATHLEENECORLE1,0,0,0,en,"@Klitschko I write President Biden, both my senators, and congressional representative several times a week, pressuring my government for more support, especially more major military support, for Ukraine. Sending support from Wisconsin, USA.",Ukraine,1
1512454547322585090,2022-04-08 15:37:18+00:00,JeanJCSibelius,0,0,6,en,"Speech by President of Ukraine Volodymyr Zelenskyy in Eduskunta, the Parliament of Finland — Official website of the President of Ukraine https://t.co/LZ03Uu9H71",Ukraine,1
1512454546718666762,2022-04-08 15:37:18+00:00,naval_Labourite,2,0,1,en,"@SbjJackson @OwenJones84 @kay_sesen Are you genuinely comparing Ukraine’s armed forces with the likes of Al Qaeda, Hezbollah and Daesh?",Ukraine,1
1512454545615605777,2022-04-08 15:37:18+00:00,ReginaLouf,0,0,0,en,@32calibers @RossoliniAndrea @guyverhofstadt There is no evidence that Russia ever used them in Ukraine. They use Iskander missiles.,Ukraine,1
1512454544587902980,2022-04-08 15:37:18+00:00,jamijturner,1,1,1,en,"U.S. quietly paying millions to send Starlink terminals to Ukraine, contrary to SpaceX’s claims https://t.co/YMOdmflgn8",Ukraine,1
1512454543887458304,2022-04-08 15:37:17+00:00,Stan04394354,0,0,0,de,"@unanfechtbar @J_Todenhoefer Ne, Ukraine ist schlimmer",Ukraine,1
1512454542306144259,2022-04-08 15:37:17+00:00,StigmabaseN,0,0,0,en,"Fighting Stigma :  Portishead return for appearance at Ukraine benefit — Far Out Magazine: Friendly Records, Crosstown Concerts and War Child UK have joined forces for the show, a huge fundraising endeavour for those living in Ukraine, ... https://t.co/o00Qn6ZPBX",Ukraine,0
1512454541731639302,2022-04-08 15:37:17+00:00,NerdOutWithMe,2,1,15,en,'Red Dawn'-Style Graffiti Spotted on Destroyed Russian Tank In Ukraine. https://t.co/gm96a8G92V,Ukraine,0
1512454541492604934,2022-04-08 15:37:17+00:00,SPECNews1CNY,0,0,0,en,"Donetsk Gov. Pavlo Kyrylenko said that 50 people have been killed in the attack on a train station in eastern Ukraine, including five children. According to Kyrylenko, 38 people were killed at the station and 12 died after being taken to the hospital. https://t.co/x1gbAYGqDf",Ukraine,0
1512454538418180103,2022-04-08 15:37:16+00:00,CedricMulindwa,0,0,0,en,@ClareDalyMEP Clare Daly's speach will be remembered by all EU citizeans who are being affected due to this war in Ukraine. It's time for EU to look for peaceful solution than send military help!,Ukraine,0
1512454538074238992,2022-04-08 15:37:16+00:00,WingDust,0,0,0,en,"@InnaSovsun No doubt this could be true. But it's also true that Ukraine is actively spitting out staged videos and propaganda, as well as committing atrocities against their own citizens to try and demonize russia further. So what can we believe. where does the trillions of $$$ in aid go?",Ukraine,1
